scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S8,0,3,1651849846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-06-20T10:38:30Z
S8,0,3,1651849846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-06-20T10:38:30Z
S8,0,3,1651849846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-06-20T10:38:30Z
S8,0,3,1651849846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-06-20T10:38:30Z
S8,0,3,1651849846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-06-20T10:38:30Z
S8,0,3,1651849846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-06-20T10:38:30Z
S8,0,3,1651849846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-06-20T10:38:30Z
S8,0,3,1651849846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-06-20T10:38:30Z
S8,0,3,1651849846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-06-20T10:38:30Z
S8,0,3,1651849846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-06-20T10:38:30Z
S8,0,4,285589846,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-06-20T10:38:45Z
S8,0,4,285589846,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-06-20T10:38:45Z
S8,0,4,285589846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-06-20T10:38:45Z
S8,0,4,285589846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-06-20T10:38:45Z
S8,0,4,285589846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-06-20T10:38:45Z
S8,0,4,285589846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-06-20T10:38:45Z
S8,0,4,285589846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-06-20T10:38:45Z
S8,0,4,285589846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-06-20T10:38:45Z
S8,0,4,285589846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-06-20T10:38:45Z
S8,0,4,285589846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-06-20T10:38:45Z
S8,0,4,285589846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-06-20T10:38:45Z
S8,0,4,285589846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-06-20T10:38:45Z
S1,0,0,913544046,-12.0,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:39:15Z
S1,0,1,68344610,-12.0,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:39:30Z
S1,0,2,205210819,-12.0,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:39:45Z
S1,1,0,1915168523,-8.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:40:00Z
S1,1,1,1105300121,-8.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:40:15Z
S1,1,2,1345625016,-8.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:40:45Z
S1,2,0,1491760006,-5.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:41:00Z
S1,2,1,546635023,-5.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:41:15Z
S1,2,2,714902369,-5.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:41:30Z
S1,3,0,474144144,-2.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:41:45Z
S1,3,1,1226819330,-2.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:42:15Z
S1,3,2,1182452760,-2.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:42:30Z
S1,4,0,184630235,0.4,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:42:45Z
S1,4,1,792672454,0.4,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:43:00Z
S1,4,2,2116022063,0.4,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:43:15Z
S1,5,0,528655056,3.5,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:43:45Z
S1,5,1,108725431,3.5,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:44:00Z
S1,5,2,2006277236,3.5,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:44:15Z
S1,6,0,147152921,6.6,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:44:30Z
S1,6,1,1953053430,6.6,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:44:45Z
S1,6,2,147567551,6.6,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:45:15Z
S1,7,0,1402667823,9.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:45:30Z
S1,7,1,1425587327,9.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:45:45Z
S1,7,2,718289455,9.3,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:46:00Z
S1,8,0,1206520285,12.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:46:15Z
S1,8,1,1462033172,12.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:46:45Z
S1,8,2,1537966073,12.8,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:47:00Z
S1,9,0,758409719,15.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:47:15Z
S1,9,1,1723470335,15.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:47:30Z
S1,9,2,1581091521,15.1,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:47:45Z
S1b,0,0,670279447,-24,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:48:15Z
S1b,0,1,755619207,-24,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:48:30Z
S1b,0,2,405040029,-24,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:48:45Z
S1b,1,0,421145395,-21,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:49:00Z
S1b,1,1,617056408,-21,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:49:15Z
S1b,1,2,1338794941,-21,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:49:45Z
S1b,2,0,265536591,-18,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:50:00Z
S1b,2,1,984384874,-18,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:50:15Z
S1b,2,2,1445559193,-18,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:50:30Z
S1b,3,0,799072493,-15,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:50:45Z
S1b,3,1,1267271188,-15,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:51:15Z
S1b,3,2,60044557,-15,0.2,1500,CQ Q1ABC FN42,2026-06-20T10:51:30Z
S2,0,0,1289144792,0,0.2,300,CQ Q1ABC FN42,2026-06-20T10:52:00Z
S2,0,1,68113513,0,0.2,300,CQ Q1ABC FN42,2026-06-20T10:52:15Z
S2,0,2,492170927,0,0.2,300,CQ Q1ABC FN42,2026-06-20T10:52:30Z
S2,1,0,2106742562,0,0.2,567,CQ Q1ABC FN42,2026-06-20T10:52:45Z
S2,1,1,1155555599,0,0.2,567,CQ Q1ABC FN42,2026-06-20T10:53:00Z
S2,1,2,1218472882,0,0.2,567,CQ Q1ABC FN42,2026-06-20T10:53:30Z
S2,2,0,1410889249,0,0.2,834,CQ Q1ABC FN42,2026-06-20T10:53:45Z
S2,2,1,1295536992,0,0.2,834,CQ Q1ABC FN42,2026-06-20T10:54:00Z
S2,2,2,1338324977,0,0.2,834,CQ Q1ABC FN42,2026-06-20T10:54:15Z
S2,3,0,1727962604,0,0.2,1101,CQ Q1ABC FN42,2026-06-20T10:54:30Z
S2,3,1,505940398,0,0.2,1101,CQ Q1ABC FN42,2026-06-20T10:55:00Z
S2,3,2,1702346768,0,0.2,1101,CQ Q1ABC FN42,2026-06-20T10:55:15Z
S2,4,0,1635038415,0,0.2,1368,CQ Q1ABC FN42,2026-06-20T10:55:30Z
S2,4,1,1183238402,0,0.2,1368,CQ Q1ABC FN42,2026-06-20T10:55:45Z
S2,4,2,333126784,0,0.2,1368,CQ Q1ABC FN42,2026-06-20T10:56:00Z
S2,5,0,356586922,0,0.2,1635,CQ Q1ABC FN42,2026-06-20T10:56:15Z
S2,5,1,1328624968,0,0.2,1635,CQ Q1ABC FN42,2026-06-20T10:56:45Z
S2,5,2,843406380,0,0.2,1635,CQ Q1ABC FN42,2026-06-20T10:57:00Z
S2,6,0,1939969654,0,0.2,1902,CQ Q1ABC FN42,2026-06-20T10:57:15Z
S2,6,1,441937503,0,0.2,1902,CQ Q1ABC FN42,2026-06-20T10:57:30Z
S2,6,2,781512667,0,0.2,1902,CQ Q1ABC FN42,2026-06-20T10:57:45Z
S2,7,0,1531496940,0,0.2,2169,CQ Q1ABC FN42,2026-06-20T10:58:15Z
S2,7,1,326924126,0,0.2,2169,CQ Q1ABC FN42,2026-06-20T10:58:30Z
S2,7,2,199391290,0,0.2,2169,CQ Q1ABC FN42,2026-06-20T10:58:45Z
S2,8,0,2105928740,0,0.2,2436,CQ Q1ABC FN42,2026-06-20T10:59:00Z
S2,8,1,2122849215,0,0.2,2436,CQ Q1ABC FN42,2026-06-20T10:59:15Z
S2,8,2,1792617518,0,0.2,2436,CQ Q1ABC FN42,2026-06-20T10:59:45Z
S2,9,0,1083440476,0,0.2,2700,CQ Q1ABC FN42,2026-06-20T11:00:00Z
S2,9,1,406326303,0,0.2,2700,CQ Q1ABC FN42,2026-06-20T11:00:15Z
S2,9,2,2144757372,0,0.2,2700,CQ Q1ABC FN42,2026-06-20T11:00:30Z
S3,0,0,1030001410,0,0.0,1500,CQ Q1ABC FN42,2026-06-20T11:01:00Z
S3,0,1,59102629,0,0.0,1500,CQ Q1ABC FN42,2026-06-20T11:01:15Z
S3,0,2,917633151,0,0.0,1500,CQ Q1ABC FN42,2026-06-20T11:01:30Z
S3,1,0,1727488921,0,0.3,1500,CQ Q1ABC FN42,2026-06-20T11:01:45Z
S3,1,1,1935099702,0,0.3,1500,CQ Q1ABC FN42,2026-06-20T11:02:00Z
S3,1,2,1247340308,0,0.3,1500,CQ Q1ABC FN42,2026-06-20T11:02:30Z
S3,2,0,2123842217,0,0.6,1500,CQ Q1ABC FN42,2026-06-20T11:02:45Z
S3,2,1,741456992,0,0.6,1500,CQ Q1ABC FN42,2026-06-20T11:03:00Z
S3,2,2,859851708,0,0.6,1500,CQ Q1ABC FN42,2026-06-20T11:03:15Z
S3,3,0,1497291008,0,0.9,1500,CQ Q1ABC FN42,2026-06-20T11:03:30Z
S3,3,1,2122590732,0,0.9,1500,CQ Q1ABC FN42,2026-06-20T11:04:00Z
S3,3,2,1592902622,0,0.9,1500,CQ Q1ABC FN42,2026-06-20T11:04:15Z
S3,4,0,1269981715,0,1.2,1500,CQ Q1ABC FN42,2026-06-20T11:04:30Z
S3,4,1,1736958637,0,1.2,1500,CQ Q1ABC FN42,2026-06-20T11:04:45Z
S3,4,2,204596110,0,1.2,1500,CQ Q1ABC FN42,2026-06-20T11:05:00Z
S3,5,0,1505505932,0,1.5,1500,CQ Q1ABC FN42,2026-06-20T11:05:30Z
S3,5,1,574426862,0,1.5,1500,CQ Q1ABC FN42,2026-06-20T11:05:45Z
S3,5,2,2081296688,0,1.5,1500,CQ Q1ABC FN42,2026-06-20T11:06:00Z
S3,6,0,1872296474,0,1.8,1500,CQ Q1ABC FN42,2026-06-20T11:06:15Z
S3,6,1,1187247710,0,1.8,1500,CQ Q1ABC FN42,2026-06-20T11:06:30Z
S3,6,2,1223745501,0,1.8,1500,CQ Q1ABC FN42,2026-06-20T11:07:00Z
S3,7,0,626911129,0,2.1,1500,CQ Q1ABC FN42,2026-06-20T11:07:15Z
S3,7,1,1969339727,0,2.1,1500,CQ Q1ABC FN42,2026-06-20T11:07:30Z
S3,7,2,115451501,0,2.1,1500,CQ Q1ABC FN42,2026-06-20T11:07:45Z
S3,8,0,1467476825,0,2.4,1500,CQ Q1ABC FN42,2026-06-20T11:08:00Z
S3,8,1,154111274,0,2.4,1500,CQ Q1ABC FN42,2026-06-20T11:08:30Z
S3,8,2,1142253482,0,2.4,1500,CQ Q1ABC FN42,2026-06-20T11:08:45Z
S3,9,0,395916349,0,2.7,1500,CQ Q1ABC FN42,2026-06-20T11:09:00Z
S3,9,1,1232141577,0,2.7,1500,CQ Q1ABC FN42,2026-06-20T11:09:15Z
S3,9,2,1753739609,0,2.7,1500,CQ Q1ABC FN42,2026-06-20T11:09:30Z
S4,0,0,1380025803,,0.0,,CQ Q1ABC FN42,2026-06-20T11:10:00Z
S4,0,1,1028796488,,0.0,,CQ Q1ABC FN42,2026-06-20T11:10:15Z
S4,0,2,1457782904,,0.0,,CQ Q1ABC FN42,2026-06-20T11:10:30Z
S4,1,0,1710814298,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03,2026-06-20T11:11:00Z
S4,1,1,1662193313,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03,2026-06-20T11:11:15Z
S4,1,2,196226190,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03,2026-06-20T11:11:45Z
S4,2,0,139150452,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:12:00Z
S4,2,1,1124369827,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:12:30Z
S4,2,2,820497043,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:12:45Z
S4,3,0,11459573,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:13:15Z
S4,3,1,1313953807,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:13:45Z
S4,3,2,205499031,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:14:15Z
S4,4,0,984663940,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:14:45Z
S4,4,1,484615558,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:15:15Z
S4,4,2,330630277,,0.0,,CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05; CQ Q1ABC FN42; Q4XYZ Q1ABC -07; Q3PQR Q1ABC RR73; Q1ABC Q4XYZ FN42; Q5DEF Q1ABC +03; Q1DEF Q1ABC DM79; Q1ABC Q5DEF 73; Q4XYZ Q3PQR -15; Q1JKL Q1ABC PM85; Q1ABC Q1DEF -05,2026-06-20T11:15:45Z
S5,0,0,1561858501,-20,0.0,,,2026-06-20T11:16:15Z
S5,0,1,960283802,-20,0.0,,,2026-06-20T11:16:30Z
S5,0,2,892021093,-20,0.0,,,2026-06-20T11:16:45Z
S5,1,0,1885087324,-10,0.0,,,2026-06-20T11:17:00Z
S5,1,1,1655700015,-10,0.0,,,2026-06-20T11:17:15Z
S5,1,2,1021903553,-10,0.0,,,2026-06-20T11:17:30Z
S5,2,0,1138448492,-20,0.0,,,2026-06-20T11:17:45Z
S5,2,1,1850764392,-20,0.0,,,2026-06-20T11:18:00Z
S5,2,2,321598820,-20,0.0,,,2026-06-20T11:18:30Z
S5,3,0,1714205886,-20,0.0,,,2026-06-20T11:18:45Z
S5,3,1,1934708211,-20,0.0,,,2026-06-20T11:19:00Z
S5,3,2,1951162110,-20,0.0,,,2026-06-20T11:19:15Z
S7,0,0,1928618341,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:19:45Z
S7,0,0,1928618341,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T11:19:45Z
S7,0,1,1519748887,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:20:00Z
S7,0,1,1519748887,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T11:20:00Z
S7,0,2,1888808097,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:20:15Z
S7,0,2,1888808097,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T11:20:15Z
S7,0,3,1567484507,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:20:30Z
S7,0,3,1567484507,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T11:20:30Z
S7,0,4,1587104087,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:21:00Z
S7,0,4,1587104087,0.0,0.0,1507.0,Q4XYZ Q1ABC -07,2026-06-20T11:21:00Z
S7,1,0,1163046826,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:21:15Z
S7,1,0,1163046826,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-06-20T11:21:15Z
S7,1,1,641673168,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:21:30Z
S7,1,1,641673168,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-06-20T11:21:30Z
S7,1,2,1425528308,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:21:45Z
S7,1,2,1425528308,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-06-20T11:21:45Z
S7,1,3,961284984,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:22:15Z
S7,1,3,961284984,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-06-20T11:22:15Z
S7,1,4,990723452,-5.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-20T11:22:30Z
S7,1,4,990723452,-5.0,0.0,1513.0,Q4XYZ Q1ABC -07,2026-06-20T11:22:30Z
S7,2,0,98455044,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-06-20T11:22:45Z
S7,2,0,98455044,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-20T11:22:45Z
S7,2,0,98455044,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-06-20T11:22:45Z
S7,2,1,1384128433,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-06-20T11:23:15Z
S7,2,1,1384128433,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-20T11:23:15Z
S7,2,1,1384128433,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-06-20T11:23:15Z
S7,2,2,1361330484,0.0,0.0,1492.0,CQ Q1ABC FN42,2026-06-20T11:23:30Z
S7,2,2,1361330484,0.0,0.0,1500.0,Q4XYZ Q1ABC -07,2026-06-20T11:23:30Z
S7,2,2,1361330484,0.0,0.0,1511.0,Q3PQR Q1ABC RR73,2026-06-20T11:23:30Z
