scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S3,5,0,1505505932,0,1.5,1500,CQ Q1ABC FN42,2026-08-22T11:52:00Z,,,,,,,,,,,,
S3,5,1,574426862,0,1.5,1500,CQ Q1ABC FN42,2026-08-22T11:52:30Z,,,,,,,,,,,,
S3,5,2,2081296688,0,1.5,1500,CQ Q1ABC FN42,2026-08-22T11:53:00Z,,,,,,,,,,,,
S3,6,0,1872296474,0,1.8,1500,CQ Q1ABC FN42,2026-08-22T11:53:30Z,,,,,,,,,,,,
S3,6,1,1187247710,0,1.8,1500,CQ Q1ABC FN42,2026-08-22T11:54:00Z,,,,,,,,,,,,
S3,6,2,1223745501,0,1.8,1500,CQ Q1ABC FN42,2026-08-22T11:54:30Z,,,,,,,,,,,,
S3,7,0,626911129,0,2.1,1500,CQ Q1ABC FN42,2026-08-22T11:55:00Z,,,,,,,,,,,,
S3,7,1,1969339727,0,2.1,1500,CQ Q1ABC FN42,2026-08-22T11:55:30Z,,,,,,,,,,,,
S3,7,2,115451501,0,2.1,1500,CQ Q1ABC FN42,2026-08-22T11:56:00Z,,,,,,,,,,,,
S3,8,0,1467476825,0,2.4,1500,CQ Q1ABC FN42,2026-08-22T11:56:30Z,,,,,,,,,,,,
S3,8,1,154111274,0,2.4,1500,CQ Q1ABC FN42,2026-08-22T11:57:00Z,,,,,,,,,,,,
S3,8,2,1142253482,0,2.4,1500,CQ Q1ABC FN42,2026-08-22T11:57:30Z,,,,,,,,,,,,
S3,9,0,395916349,0,2.7,1500,CQ Q1ABC FN42,2026-08-22T11:58:00Z,,,,,,,,,,,,
S3,9,1,1232141577,0,2.7,1500,CQ Q1ABC FN42,2026-08-22T11:58:30Z,,,,,,,,,,,,
S3,9,2,1753739609,0,2.7,1500,CQ Q1ABC FN42,2026-08-22T11:59:00Z,,,,,,,,,,,,
S2,0,0,1289144792,0,0.2,300,CQ Q1ABC FN42,2026-08-22T11:59:30Z,,,,,,,,,,,,
S2,0,1,68113513,0,0.2,300,CQ Q1ABC FN42,2026-08-22T12:00:00Z,,,,,,,,,,,,
S2,0,2,492170927,0,0.2,300,CQ Q1ABC FN42,2026-08-22T12:00:30Z,,,,,,,,,,,,
S2,1,0,2106742562,0,0.2,567,CQ Q1ABC FN42,2026-08-22T12:01:00Z,,,,,,,,,,,,
S2,1,1,1155555599,0,0.2,567,CQ Q1ABC FN42,2026-08-22T12:01:30Z,,,,,,,,,,,,
S2,1,2,1218472882,0,0.2,567,CQ Q1ABC FN42,2026-08-22T12:02:00Z,,,,,,,,,,,,
S2,2,0,1410889249,0,0.2,834,CQ Q1ABC FN42,2026-08-22T12:02:30Z,,,,,,,,,,,,
S2,2,1,1295536992,0,0.2,834,CQ Q1ABC FN42,2026-08-22T12:03:00Z,,,,,,,,,,,,
S2,2,2,1338324977,0,0.2,834,CQ Q1ABC FN42,2026-08-22T12:03:30Z,,,,,,,,,,,,
S2,3,0,1727962604,0,0.2,1101,CQ Q1ABC FN42,2026-08-22T12:04:00Z,,,,,,,,,,,,
S2,3,1,505940398,0,0.2,1101,CQ Q1ABC FN42,2026-08-22T12:04:30Z,,,,,,,,,,,,
S2,3,2,1702346768,0,0.2,1101,CQ Q1ABC FN42,2026-08-22T12:05:00Z,,,,,,,,,,,,
S2,4,0,1635038415,0,0.2,1368,CQ Q1ABC FN42,2026-08-22T12:05:30Z,,,,,,,,,,,,
S2,4,1,1183238402,0,0.2,1368,CQ Q1ABC FN42,2026-08-22T12:06:00Z,,,,,,,,,,,,
S2,4,2,333126784,0,0.2,1368,CQ Q1ABC FN42,2026-08-22T12:06:30Z,,,,,,,,,,,,
S2,5,0,356586922,0,0.2,1635,CQ Q1ABC FN42,2026-08-22T12:07:00Z,,,,,,,,,,,,
S2,5,1,1328624968,0,0.2,1635,CQ Q1ABC FN42,2026-08-22T12:07:30Z,,,,,,,,,,,,
S2,5,2,843406380,0,0.2,1635,CQ Q1ABC FN42,2026-08-22T12:08:00Z,,,,,,,,,,,,
S2,6,0,1939969654,0,0.2,1902,CQ Q1ABC FN42,2026-08-22T12:08:30Z,,,,,,,,,,,,
S2,6,1,441937503,0,0.2,1902,CQ Q1ABC FN42,2026-08-22T12:09:00Z,,,,,,,,,,,,
S2,6,2,781512667,0,0.2,1902,CQ Q1ABC FN42,2026-08-22T12:09:30Z,,,,,,,,,,,,
S2,7,0,1531496940,0,0.2,2169,CQ Q1ABC FN42,2026-08-22T12:10:00Z,,,,,,,,,,,,
S2,7,1,326924126,0,0.2,2169,CQ Q1ABC FN42,2026-08-22T12:10:30Z,,,,,,,,,,,,
S2,7,2,199391290,0,0.2,2169,CQ Q1ABC FN42,2026-08-22T12:11:00Z,,,,,,,,,,,,
S2,8,0,2105928740,0,0.2,2436,CQ Q1ABC FN42,2026-08-22T12:11:30Z,,,,,,,,,,,,
S2,8,1,2122849215,0,0.2,2436,CQ Q1ABC FN42,2026-08-22T12:12:00Z,,,,,,,,,,,,
S2,8,2,1792617518,0,0.2,2436,CQ Q1ABC FN42,2026-08-22T12:12:30Z,,,,,,,,,,,,
S2,9,0,1083440476,0,0.2,2700,CQ Q1ABC FN42,2026-08-22T12:13:00Z,,,,,,,,,,,,
S2,9,1,406326303,0,0.2,2700,CQ Q1ABC FN42,2026-08-22T12:13:30Z,,,,,,,,,,,,
S2,9,2,2144757372,0,0.2,2700,CQ Q1ABC FN42,2026-08-22T12:14:00Z,,,,,,,,,,,,
S8,0,0,1451638557,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,0,1451638557,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-22T12:14:30Z,,,,,,,,,,,,
S8,0,1,686175255,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,1,686175255,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-22T12:15:00Z,,,,,,,,,,,,
S8,0,2,147853078,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,2,147853078,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-22T12:15:30Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,3,1651849846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-22T12:16:00Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-22T12:16:30Z,,,,,,,,,,,,
S8,0,4,285589846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-22T12:16:30Z,,,,,,,,,,,,
