scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S4,3,0,11459573,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-07-07T20:26:00Z,,,,,,,,,,,,
S4,3,0,11459573,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-07-07T20:26:00Z,,,,,,,,,,,,
S4,3,0,11459573,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-07-07T20:26:00Z,,,,,,,,,,,,
S4,3,0,11459573,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-07-07T20:26:00Z,,,,,,,,,,,,
S4,3,1,1313953807,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-21.0,0.0,426.3157894736842,Q4XYZ Q1ABC -07,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-18.0,0.0,552.6315789473684,Q3PQR Q1ABC RR73,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-15.0,0.0,678.9473684210527,Q1ABC Q4XYZ FN42,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-12.0,0.0,805.2631578947369,Q5DEF Q1ABC +03,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-9.0,0.0,931.578947368421,Q1DEF Q1ABC DM79,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-6.0,0.0,1057.8947368421054,Q1ABC Q5DEF 73,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-3.0,0.0,1184.2105263157896,Q4XYZ Q3PQR -15,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,0.0,0.0,1310.5263157894738,Q1JKL Q1ABC PM85,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,3.0,0.0,1436.842105263158,Q1ABC Q1DEF -05,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-24.0,0.0,1563.157894736842,CQ Q1ABC FN42,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-21.0,0.0,1689.4736842105262,Q4XYZ Q1ABC -07,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-18.0,0.0,1815.7894736842106,Q3PQR Q1ABC RR73,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-15.0,0.0,1942.1052631578948,Q1ABC Q4XYZ FN42,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-12.0,0.0,2068.421052631579,Q5DEF Q1ABC +03,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-9.0,0.0,2194.7368421052633,Q1DEF Q1ABC DM79,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,1,1313953807,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-07-07T20:26:30Z,,,,,,,,,,,,
S4,3,2,205499031,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-21.0,0.0,426.3157894736842,Q4XYZ Q1ABC -07,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-18.0,0.0,552.6315789473684,Q3PQR Q1ABC RR73,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-15.0,0.0,678.9473684210527,Q1ABC Q4XYZ FN42,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-12.0,0.0,805.2631578947369,Q5DEF Q1ABC +03,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-9.0,0.0,931.578947368421,Q1DEF Q1ABC DM79,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-6.0,0.0,1057.8947368421054,Q1ABC Q5DEF 73,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-3.0,0.0,1184.2105263157896,Q4XYZ Q3PQR -15,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,0.0,0.0,1310.5263157894738,Q1JKL Q1ABC PM85,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,3.0,0.0,1436.842105263158,Q1ABC Q1DEF -05,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-24.0,0.0,1563.157894736842,CQ Q1ABC FN42,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-21.0,0.0,1689.4736842105262,Q4XYZ Q1ABC -07,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-18.0,0.0,1815.7894736842106,Q3PQR Q1ABC RR73,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-15.0,0.0,1942.1052631578948,Q1ABC Q4XYZ FN42,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-12.0,0.0,2068.421052631579,Q5DEF Q1ABC +03,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-9.0,0.0,2194.7368421052633,Q1DEF Q1ABC DM79,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-6.0,0.0,2321.0526315789475,Q1ABC Q5DEF 73,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,-3.0,0.0,2447.3684210526317,Q4XYZ Q3PQR -15,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,0.0,0.0,2573.684210526316,Q1JKL Q1ABC PM85,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,3,2,205499031,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-07-07T20:27:00Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,382.7586206896552,Q4XYZ Q1ABC -07,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,465.51724137931035,Q3PQR Q1ABC RR73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,548.2758620689656,Q1ABC Q4XYZ FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,631.0344827586207,Q5DEF Q1ABC +03,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,713.7931034482758,Q1DEF Q1ABC DM79,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,796.551724137931,Q1ABC Q5DEF 73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,879.3103448275862,Q4XYZ Q3PQR -15,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,962.0689655172414,Q1JKL Q1ABC PM85,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,1044.8275862068965,Q1ABC Q1DEF -05,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,1127.5862068965516,CQ Q1ABC FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,1210.344827586207,Q4XYZ Q1ABC -07,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,1293.103448275862,Q3PQR Q1ABC RR73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,1375.8620689655172,Q1ABC Q4XYZ FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,1458.6206896551723,Q5DEF Q1ABC +03,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,1541.3793103448277,Q1DEF Q1ABC DM79,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,1624.1379310344828,Q1ABC Q5DEF 73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,1706.896551724138,Q4XYZ Q3PQR -15,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,1789.655172413793,Q1JKL Q1ABC PM85,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,1872.4137931034484,Q1ABC Q1DEF -05,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-24.0,0.0,1955.1724137931035,CQ Q1ABC FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-21.0,0.0,2037.9310344827586,Q4XYZ Q1ABC -07,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-18.0,0.0,2120.689655172414,Q3PQR Q1ABC RR73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-15.0,0.0,2203.448275862069,Q1ABC Q4XYZ FN42,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-12.0,0.0,2286.206896551724,Q5DEF Q1ABC +03,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-9.0,0.0,2368.9655172413795,Q1DEF Q1ABC DM79,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-6.0,0.0,2451.7241379310344,Q1ABC Q5DEF 73,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,-3.0,0.0,2534.4827586206898,Q4XYZ Q3PQR -15,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,0.0,0.0,2617.2413793103447,Q1JKL Q1ABC PM85,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,0,984663940,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-07-07T20:27:30Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,300.0,CQ Q1ABC FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,382.7586206896552,Q4XYZ Q1ABC -07,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,465.51724137931035,Q3PQR Q1ABC RR73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,548.2758620689656,Q1ABC Q4XYZ FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,631.0344827586207,Q5DEF Q1ABC +03,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,713.7931034482758,Q1DEF Q1ABC DM79,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,796.551724137931,Q1ABC Q5DEF 73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,879.3103448275862,Q4XYZ Q3PQR -15,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,962.0689655172414,Q1JKL Q1ABC PM85,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,1044.8275862068965,Q1ABC Q1DEF -05,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,1127.5862068965516,CQ Q1ABC FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,1210.344827586207,Q4XYZ Q1ABC -07,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,1293.103448275862,Q3PQR Q1ABC RR73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,1375.8620689655172,Q1ABC Q4XYZ FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,1458.6206896551723,Q5DEF Q1ABC +03,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,1541.3793103448277,Q1DEF Q1ABC DM79,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,1624.1379310344828,Q1ABC Q5DEF 73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,1706.896551724138,Q4XYZ Q3PQR -15,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,1789.655172413793,Q1JKL Q1ABC PM85,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,1872.4137931034484,Q1ABC Q1DEF -05,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-24.0,0.0,1955.1724137931035,CQ Q1ABC FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-21.0,0.0,2037.9310344827586,Q4XYZ Q1ABC -07,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-18.0,0.0,2120.689655172414,Q3PQR Q1ABC RR73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-15.0,0.0,2203.448275862069,Q1ABC Q4XYZ FN42,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-12.0,0.0,2286.206896551724,Q5DEF Q1ABC +03,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-9.0,0.0,2368.9655172413795,Q1DEF Q1ABC DM79,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-6.0,0.0,2451.7241379310344,Q1ABC Q5DEF 73,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,-3.0,0.0,2534.4827586206898,Q4XYZ Q3PQR -15,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,0.0,0.0,2617.2413793103447,Q1JKL Q1ABC PM85,2026-07-07T20:28:00Z,,,,,,,,,,,,
S4,4,1,484615558,3.0,0.0,2700.0,Q1ABC Q1DEF -05,2026-07-07T20:28:00Z,,,,,,,,,,,,
