scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S5,0,47,1976295519,-20,0.0,,,2026-07-04T16:57:45Z,,,,,,,,,,,,
S5,0,48,26274461,-20,0.0,,,2026-07-04T16:58:00Z,,,,,,,,,,,,
S5,0,49,1345419483,-20,0.0,,,2026-07-04T16:58:15Z,,,,,,,,,,,,
S5,0,50,99021969,-20,0.0,,,2026-07-04T16:58:30Z,,,,,,,,,,,,
S5,0,51,1479934108,-20,0.0,,,2026-07-04T16:58:45Z,,,,,,,,,,,,
S5,0,52,394618325,-20,0.0,,,2026-07-04T16:59:00Z,,,,,,,,,,,,
S5,0,53,628411764,-20,0.0,,,2026-07-04T16:59:15Z,,,,,,,,,,,,
S5,0,54,100976213,-20,0.0,,,2026-07-04T16:59:45Z,,,,,,,,,,,,
S5,0,55,419571874,-20,0.0,,,2026-07-04T17:00:00Z,,,,,,,,,,,,
S5,0,56,1428634269,-20,0.0,,,2026-07-04T17:00:15Z,,,,,,,,,,,,
S5,0,57,329242616,-20,0.0,,,2026-07-04T17:00:30Z,,,,,,,,,,,,
S5,0,58,2110013045,-20,0.0,,,2026-07-04T17:00:45Z,,,,,,,,,,,,
S5,0,59,156085977,-20,0.0,,,2026-07-04T17:01:00Z,,,,,,,,,,,,
S5,0,60,2057783310,-20,0.0,,,2026-07-04T17:01:15Z,,,,,,,,,,,,
S5,0,61,254831836,-20,0.0,,,2026-07-04T17:01:30Z,,,,,,,,,,,,
S5,0,62,1853160700,-20,0.0,,,2026-07-04T17:02:00Z,,,,,,,,,,,,
S5,0,63,2118702933,-20,0.0,,,2026-07-04T17:02:15Z,,,,,,,,,,,,
S5,0,64,1003023651,-20,0.0,,,2026-07-04T17:02:30Z,,,,,,,,,,,,
S5,0,65,1422907712,-20,0.0,,,2026-07-04T17:02:45Z,,,,,,,,,,,,
S5,0,66,758455223,-20,0.0,,,2026-07-04T17:03:00Z,,,,,,,,,,,,
S5,0,67,1530785703,-20,0.0,,,2026-07-04T17:03:15Z,,,,,,,,,,,,
S5,0,68,1129509708,-20,0.0,,,2026-07-04T17:03:30Z,,,,,,,,,,,,
S5,0,69,1186748573,-20,0.0,,,2026-07-04T17:03:45Z,,,,,,,,,,,,
S5,0,70,1925353934,-20,0.0,,,2026-07-04T17:04:15Z,,,,,,,,,,,,
S5,0,71,1756611512,-20,0.0,,,2026-07-04T17:04:30Z,,,,,,,,,,,,
S5,0,72,985024242,-20,0.0,,,2026-07-04T17:04:45Z,,,,,,,,,,,,
S5,0,73,541509918,-20,0.0,,,2026-07-04T17:05:00Z,,,,,,,,,,,,
S5,0,74,147673637,-20,0.0,,,2026-07-04T17:05:15Z,,,,,,,,,,,,
S5,0,75,1927234599,-20,0.0,,,2026-07-04T17:05:30Z,,,,,,,,,,,,
S5,0,76,765074140,-20,0.0,,,2026-07-04T17:05:45Z,,,,,,,,,,,,
S5,0,77,189845876,-20,0.0,,,2026-07-04T17:06:00Z,,,,,,,,,,,,
S5,0,78,1504633279,-20,0.0,,,2026-07-04T17:06:30Z,,,,,,,,,,,,
S5,0,79,446954767,-20,0.0,,,2026-07-04T17:06:45Z,,,,,,,,,,,,
S5,0,80,558538409,-20,0.0,,,2026-07-04T17:07:00Z,,,,,,,,,,,,
S5,0,81,1190358574,-20,0.0,,,2026-07-04T17:07:15Z,,,,,,,,,,,,
S5,0,82,1265441717,-20,0.0,,,2026-07-04T17:07:30Z,,,,,,,,,,,,
S5,0,83,153458942,-20,0.0,,,2026-07-04T17:07:45Z,,,,,,,,,,,,
S5,0,84,310573729,-20,0.0,,,2026-07-04T17:08:00Z,,,,,,,,,,,,
S5,0,85,84640265,-20,0.0,,,2026-07-04T17:08:15Z,,,,,,,,,,,,
S5,0,86,860758639,-20,0.0,,,2026-07-04T17:08:45Z,,,,,,,,,,,,
S5,0,87,1100839902,-20,0.0,,,2026-07-04T17:09:00Z,,,,,,,,,,,,
S5,0,88,24036291,-20,0.0,,,2026-07-04T17:09:15Z,,,,,,,,,,,,
S5,0,89,536005053,-20,0.0,,,2026-07-04T17:09:30Z,,,,,,,,,,,,
S5,0,90,898703469,-20,0.0,,,2026-07-04T17:09:45Z,,,,,,,,,,,,
S5,0,91,440858312,-20,0.0,,,2026-07-04T17:10:00Z,,,,,,,,,,,,
S5,0,92,567892415,-20,0.0,,,2026-07-04T17:10:15Z,,,,,,,,,,,,
S5,0,93,541982243,-20,0.0,,,2026-07-04T17:10:45Z,,,,,,,,,,,,
S5,0,94,895088084,-20,0.0,,,2026-07-04T17:11:00Z,,,,,,,,,,,,
S5,0,95,661990392,-20,0.0,,,2026-07-04T17:11:15Z,,,,,,,,,,,,
S5,0,96,572068171,-20,0.0,,,2026-07-04T17:11:30Z,,,,,,,,,,,,
S5,0,97,892200571,-20,0.0,,,2026-07-04T17:11:45Z,,,,,,,,,,,,
S5,0,98,1270057056,-20,0.0,,,2026-07-04T17:12:00Z,,,,,,,,,,,,
S5,0,99,1263210480,-20,0.0,,,2026-07-04T17:12:15Z,,,,,,,,,,,,
S5,0,100,840264986,-20,0.0,,,2026-07-04T17:12:30Z,,,,,,,,,,,,
S5,0,101,131130821,-20,0.0,,,2026-07-04T17:13:00Z,,,,,,,,,,,,
S5,0,102,447579139,-20,0.0,,,2026-07-04T17:13:15Z,,,,,,,,,,,,
S5,0,103,1129113143,-20,0.0,,,2026-07-04T17:13:30Z,,,,,,,,,,,,
S5,0,104,304458533,-20,0.0,,,2026-07-04T17:13:45Z,,,,,,,,,,,,
S5,0,105,1376894754,-20,0.0,,,2026-07-04T17:14:00Z,,,,,,,,,,,,
S5,0,106,1908218645,-20,0.0,,,2026-07-04T17:14:15Z,,,,,,,,,,,,
S5,0,107,193228622,-20,0.0,,,2026-07-04T17:14:30Z,,,,,,,,,,,,
S5,0,108,211075191,-20,0.0,,,2026-07-04T17:14:45Z,,,,,,,,,,,,
S5,0,109,1944695515,-20,0.0,,,2026-07-04T17:15:15Z,,,,,,,,,,,,
S5,0,110,701198492,-20,0.0,,,2026-07-04T17:15:30Z,,,,,,,,,,,,
S5,0,111,969409508,-20,0.0,,,2026-07-04T17:15:45Z,,,,,,,,,,,,
S5,0,112,1678625831,-20,0.0,,,2026-07-04T17:16:00Z,,,,,,,,,,,,
S5,0,113,2021027787,-20,0.0,,,2026-07-04T17:16:15Z,,,,,,,,,,,,
S5,0,114,1172094332,-20,0.0,,,2026-07-04T17:16:30Z,,,,,,,,,,,,
S5,0,115,1070913579,-20,0.0,,,2026-07-04T17:16:45Z,,,,,,,,,,,,
S5,0,116,1332647017,-20,0.0,,,2026-07-04T17:17:00Z,,,,,,,,,,,,
S5,0,117,35299950,-20,0.0,,,2026-07-04T17:17:30Z,,,,,,,,,,,,
S5,0,118,513813620,-20,0.0,,,2026-07-04T17:17:45Z,,,,,,,,,,,,
S5,0,119,1788655556,-20,0.0,,,2026-07-04T17:18:00Z,,,,,,,,,,,,
S5,0,120,685734543,-20,0.0,,,2026-07-04T17:18:15Z,,,,,,,,,,,,
S5,0,121,1396560511,-20,0.0,,,2026-07-04T17:18:30Z,,,,,,,,,,,,
S5,0,122,503525738,-20,0.0,,,2026-07-04T17:18:45Z,,,,,,,,,,,,
S5,0,123,1062941184,-20,0.0,,,2026-07-04T17:19:00Z,,,,,,,,,,,,
S5,0,124,566311524,-20,0.0,,,2026-07-04T17:19:15Z,,,,,,,,,,,,
S5,0,125,1155504760,-20,0.0,,,2026-07-04T17:19:45Z,,,,,,,,,,,,
S5,0,126,1160180909,-20,0.0,,,2026-07-04T17:20:00Z,,,,,,,,,,,,
S5,0,127,906636195,-20,0.0,,,2026-07-04T17:20:15Z,,,,,,,,,,,,
S5,0,128,647308052,-20,0.0,,,2026-07-04T17:20:30Z,,,,,,,,,,,,
S5,0,129,157153242,-20,0.0,,,2026-07-04T17:20:45Z,,,,,,,,,,,,
S5,0,130,2021635475,-20,0.0,,,2026-07-04T17:21:00Z,,,,,,,,,,,,
S5,0,131,40753756,-20,0.0,,,2026-07-04T17:21:15Z,,,,,,,,,,,,
S5,0,132,1436126592,-20,0.0,,,2026-07-04T17:21:30Z,,,,,,,,,,,,
S5,0,133,263909247,-20,0.0,,,2026-07-04T17:22:00Z,,,,,,,,,,,,
S5,0,134,1914655233,-20,0.0,,,2026-07-04T17:22:15Z,,,,,,,,,,,,
S5,0,135,59186981,-20,0.0,,,2026-07-04T17:22:30Z,,,,,,,,,,,,
S5,0,136,836517564,-20,0.0,,,2026-07-04T17:22:45Z,,,,,,,,,,,,
S5,0,137,812134787,-20,0.0,,,2026-07-04T17:23:00Z,,,,,,,,,,,,
S5,0,138,422764025,-20,0.0,,,2026-07-04T17:23:15Z,,,,,,,,,,,,
S5,0,139,1781836979,-20,0.0,,,2026-07-04T17:23:30Z,,,,,,,,,,,,
S5,0,140,1990880430,-20,0.0,,,2026-07-04T17:23:45Z,,,,,,,,,,,,
S5,0,141,1575870615,-20,0.0,,,2026-07-04T17:24:15Z,,,,,,,,,,,,
S5,0,142,1951229221,-20,0.0,,,2026-07-04T17:24:30Z,,,,,,,,,,,,
S5,0,143,604425247,-20,0.0,,,2026-07-04T17:24:45Z,,,,,,,,,,,,
S5,0,144,477164100,-20,0.0,,,2026-07-04T17:25:00Z,,,,,,,,,,,,
S5,0,145,1826690492,-20,0.0,,,2026-07-04T17:25:15Z,,,,,,,,,,,,
S5,0,146,1079286763,-20,0.0,,,2026-07-04T17:25:30Z,,,,,,,,,,,,
S5,0,147,2146001183,-20,0.0,,,2026-07-04T17:25:45Z,,,,,,,,,,,,
S5,0,148,1459606620,-20,0.0,,,2026-07-04T17:26:00Z,,,,,,,,,,,,
S5,0,149,1730583611,-20,0.0,,,2026-07-04T17:26:30Z,,,,,,,,,,,,
S5,0,150,2092704402,-20,0.0,,,2026-07-04T17:26:45Z,,,,,,,,,,,,
S5,0,151,128252053,-20,0.0,,,2026-07-04T17:27:00Z,,,,,,,,,,,,
S5,0,152,1545491130,-20,0.0,,,2026-07-04T17:27:15Z,,,,,,,,,,,,
S5,0,153,1677644483,-20,0.0,,,2026-07-04T17:27:30Z,,,,,,,,,,,,
S5,0,154,1010612071,-20,0.0,,,2026-07-04T17:27:45Z,,,,,,,,,,,,
S5,0,155,505786968,-20,0.0,,,2026-07-04T17:28:00Z,,,,,,,,,,,,
S5,0,156,2114728017,-20,0.0,,,2026-07-04T17:28:15Z,,,,,,,,,,,,
S5,0,157,1553066913,-20,0.0,,,2026-07-04T17:28:45Z,,,,,,,,,,,,
S5,0,158,868384073,-20,0.0,,,2026-07-04T17:29:00Z,,,,,,,,,,,,
S5,0,159,1720913182,-20,0.0,,,2026-07-04T17:29:15Z,,,,,,,,,,,,
S5,0,160,1405352455,-20,0.0,,,2026-07-04T17:29:30Z,,,,,,,,,,,,
S5,0,161,247261852,-20,0.0,,,2026-07-04T17:29:45Z,,,,,,,,,,,,
S5,0,162,490229734,-20,0.0,,,2026-07-04T17:30:00Z,,,,,,,,,,,,
S5,0,163,90738479,-20,0.0,,,2026-07-04T17:30:15Z,,,,,,,,,,,,
S5,0,164,1140178635,-20,0.0,,,2026-07-04T17:30:30Z,,,,,,,,,,,,
S5,0,165,826322857,-20,0.0,,,2026-07-04T17:31:00Z,,,,,,,,,,,,
S5,0,166,1359630586,-20,0.0,,,2026-07-04T17:31:15Z,,,,,,,,,,,,
S5,0,167,1185333218,-20,0.0,,,2026-07-04T17:31:30Z,,,,,,,,,,,,
S5,0,168,2002984084,-20,0.0,,,2026-07-04T17:31:45Z,,,,,,,,,,,,
S5,0,169,473344995,-20,0.0,,,2026-07-04T17:32:00Z,,,,,,,,,,,,
S5,0,170,1759775838,-20,0.0,,,2026-07-04T17:32:15Z,,,,,,,,,,,,
S5,0,171,826572992,-20,0.0,,,2026-07-04T17:32:30Z,,,,,,,,,,,,
S5,0,172,750954547,-20,0.0,,,2026-07-04T17:32:45Z,,,,,,,,,,,,
S5,0,173,1348210270,-20,0.0,,,2026-07-04T17:33:15Z,,,,,,,,,,,,
S5,0,174,247743959,-20,0.0,,,2026-07-04T17:33:30Z,,,,,,,,,,,,
S5,0,175,1031879935,-20,0.0,,,2026-07-04T17:33:45Z,,,,,,,,,,,,
S5,0,176,268378310,-20,0.0,,,2026-07-04T17:34:00Z,,,,,,,,,,,,
S5,0,177,769506280,-20,0.0,,,2026-07-04T17:34:15Z,,,,,,,,,,,,
S5,0,178,1202874386,-20,0.0,,,2026-07-04T17:34:30Z,,,,,,,,,,,,
S5,0,179,1542674113,-20,0.0,,,2026-07-04T17:34:45Z,,,,,,,,,,,,
S5,0,180,377737741,-20,0.0,,,2026-07-04T17:35:00Z,,,,,,,,,,,,
S5,0,181,1183292314,-20,0.0,,,2026-07-04T17:35:30Z,,,,,,,,,,,,
S5,0,182,229810854,-20,0.0,,,2026-07-04T17:35:45Z,,,,,,,,,,,,
S5,0,183,1536198057,-20,0.0,,,2026-07-04T17:36:00Z,,,,,,,,,,,,
S5,0,184,1358049626,-20,0.0,,,2026-07-04T17:36:15Z,,,,,,,,,,,,
S5,0,185,1590882455,-20,0.0,,,2026-07-04T17:36:30Z,,,,,,,,,,,,
S5,0,186,892724498,-20,0.0,,,2026-07-04T17:36:45Z,,,,,,,,,,,,
S5,0,187,1928910789,-20,0.0,,,2026-07-04T17:37:00Z,,,,,,,,,,,,
S5,0,188,377234688,-20,0.0,,,2026-07-04T17:37:15Z,,,,,,,,,,,,
S5,0,189,1123402287,-20,0.0,,,2026-07-04T17:37:45Z,,,,,,,,,,,,
S5,0,190,2032856983,-20,0.0,,,2026-07-04T17:38:00Z,,,,,,,,,,,,
S5,0,191,616988732,-20,0.0,,,2026-07-04T17:38:15Z,,,,,,,,,,,,
S5,0,192,1168445135,-20,0.0,,,2026-07-04T17:38:30Z,,,,,,,,,,,,
S5,0,193,1881183592,-20,0.0,,,2026-07-04T17:38:45Z,,,,,,,,,,,,
S5,0,194,796501938,-20,0.0,,,2026-07-04T17:39:00Z,,,,,,,,,,,,
S5,0,195,183584592,-20,0.0,,,2026-07-04T17:39:15Z,,,,,,,,,,,,
S5,0,196,851592699,-20,0.0,,,2026-07-04T17:39:30Z,,,,,,,,,,,,
S5,0,197,1947884874,-20,0.0,,,2026-07-04T17:40:00Z,,,,,,,,,,,,
S5,0,198,1766946940,-20,0.0,,,2026-07-04T17:40:15Z,,,,,,,,,,,,
S5,0,199,510076361,-20,0.0,,,2026-07-04T17:40:30Z,,,,,,,,,,,,
S5,0,200,384903414,-20,0.0,,,2026-07-04T17:40:45Z,,,,,,,,,,,,
S5,0,201,1775916336,-20,0.0,,,2026-07-04T17:41:00Z,,,,,,,,,,,,
S5,0,202,650420213,-20,0.0,,,2026-07-04T17:41:15Z,,,,,,,,,,,,
S5,0,203,684794083,-20,0.0,,,2026-07-04T17:41:30Z,,,,,,,,,,,,
S5,0,204,576964216,-20,0.0,,,2026-07-04T17:41:45Z,,,,,,,,,,,,
S5,0,205,1396443507,-20,0.0,,,2026-07-04T17:42:15Z,,,,,,,,,,,,
S5,0,206,1873366117,-20,0.0,,,2026-07-04T17:42:30Z,,,,,,,,,,,,
S5,0,207,62229396,-20,0.0,,,2026-07-04T17:42:45Z,,,,,,,,,,,,
S5,0,208,372370036,-20,0.0,,,2026-07-04T17:43:00Z,,,,,,,,,,,,
S5,0,209,1592805627,-20,0.0,,,2026-07-04T17:43:15Z,,,,,,,,,,,,
S5,0,210,288668786,-20,0.0,,,2026-07-04T17:43:30Z,,,,,,,,,,,,
S5,0,211,1146396332,-20,0.0,,,2026-07-04T17:43:45Z,,,,,,,,,,,,
S5,0,212,1291892354,-20,0.0,,,2026-07-04T17:44:00Z,,,,,,,,,,,,
S5,0,213,1165539044,-20,0.0,,,2026-07-04T17:44:30Z,,,,,,,,,,,,
S5,0,214,773404782,-20,0.0,,,2026-07-04T17:44:45Z,,,,,,,,,,,,
S5,0,215,675764464,-20,0.0,,,2026-07-04T17:45:00Z,,,,,,,,,,,,
S5,0,216,1269319309,-20,0.0,,,2026-07-04T17:45:15Z,,,,,,,,,,,,
S5,0,217,531158254,-20,0.0,,,2026-07-04T17:45:30Z,,,,,,,,,,,,
S5,0,218,563402000,-20,0.0,,,2026-07-04T17:45:45Z,,,,,,,,,,,,
S5,0,219,1396050972,-20,0.0,,,2026-07-04T17:46:00Z,,,,,,,,,,,,
S5,0,220,1943661346,-20,0.0,,,2026-07-04T17:46:15Z,,,,,,,,,,,,
S5,0,221,1014386782,-20,0.0,,,2026-07-04T17:46:45Z,,,,,,,,,,,,
S5,0,222,360692088,-20,0.0,,,2026-07-04T17:47:00Z,,,,,,,,,,,,
S5,0,223,308350834,-20,0.0,,,2026-07-04T17:47:15Z,,,,,,,,,,,,
S5,0,224,2136714921,-20,0.0,,,2026-07-04T17:47:30Z,,,,,,,,,,,,
S5,0,225,1523233145,-20,0.0,,,2026-07-04T17:47:45Z,,,,,,,,,,,,
S5,0,226,106826517,-20,0.0,,,2026-07-04T17:48:00Z,,,,,,,,,,,,
S5,0,227,1367658933,-20,0.0,,,2026-07-04T17:48:15Z,,,,,,,,,,,,
S5,0,228,1998399571,-20,0.0,,,2026-07-04T17:48:30Z,,,,,,,,,,,,
S5,0,229,2078394728,-20,0.0,,,2026-07-04T17:49:00Z,,,,,,,,,,,,
S5,0,230,2130361556,-20,0.0,,,2026-07-04T17:49:15Z,,,,,,,,,,,,
S5,0,231,368954401,-20,0.0,,,2026-07-04T17:49:30Z,,,,,,,,,,,,
S5,0,232,1290741094,-20,0.0,,,2026-07-04T17:49:45Z,,,,,,,,,,,,
S5,0,233,1364432148,-20,0.0,,,2026-07-04T17:50:00Z,,,,,,,,,,,,
S5,0,234,1403922751,-20,0.0,,,2026-07-04T17:50:15Z,,,,,,,,,,,,
S5,0,235,1660386184,-20,0.0,,,2026-07-04T17:50:30Z,,,,,,,,,,,,
S5,0,236,1229255227,-20,0.0,,,2026-07-04T17:50:45Z,,,,,,,,,,,,
S5,0,237,1237269653,-20,0.0,,,2026-07-04T17:51:15Z,,,,,,,,,,,,
S5,0,238,489535656,-20,0.0,,,2026-07-04T17:51:30Z,,,,,,,,,,,,
S5,0,239,1710906125,-20,0.0,,,2026-07-04T17:51:45Z,,,,,,,,,,,,
S5,0,240,1702550800,-20,0.0,,,2026-07-04T17:52:00Z,,,,,,,,,,,,
S5,0,241,776862242,-20,0.0,,,2026-07-04T17:52:15Z,,,,,,,,,,,,
S5,0,242,1924669638,-20,0.0,,,2026-07-04T17:52:30Z,,,,,,,,,,,,
S5,0,243,1818033582,-20,0.0,,,2026-07-04T17:52:45Z,,,,,,,,,,,,
S5,0,244,1373863002,-20,0.0,,,2026-07-04T17:53:00Z,,,,,,,,,,,,
S5,0,245,1072169873,-20,0.0,,,2026-07-04T17:53:30Z,,,,,,,,,,,,
S5,0,246,1882854764,-20,0.0,,,2026-07-04T17:53:45Z,,,,,,,,,,,,
S5,0,247,947844367,-20,0.0,,,2026-07-04T17:54:00Z,,,,,,,,,,,,
S5,0,248,2073671938,-20,0.0,,,2026-07-04T17:54:15Z,,,,,,,,,,,,
S5,0,249,60842345,-20,0.0,,,2026-07-04T17:54:30Z,,,,,,,,,,,,
S5,0,250,1829912763,-20,0.0,,,2026-07-04T17:54:45Z,,,,,,,,,,,,
S5,0,251,176206294,-20,0.0,,,2026-07-04T17:55:00Z,,,,,,,,,,,,
S5,0,252,1754297133,-20,0.0,,,2026-07-04T17:55:15Z,,,,,,,,,,,,
S5,0,253,802995014,-20,0.0,,,2026-07-04T17:55:45Z,,,,,,,,,,,,
S5,0,254,626157872,-20,0.0,,,2026-07-04T17:56:00Z,,,,,,,,,,,,
S5,0,255,2042941022,-20,0.0,,,2026-07-04T17:56:15Z,,,,,,,,,,,,
S5,0,256,681967637,-20,0.0,,,2026-07-04T17:56:30Z,,,,,,,,,,,,
S5,0,257,1694722180,-20,0.0,,,2026-07-04T17:56:45Z,,,,,,,,,,,,
S5,0,258,334630720,-20,0.0,,,2026-07-04T17:57:00Z,,,,,,,,,,,,
S5,0,259,1991784300,-20,0.0,,,2026-07-04T17:57:15Z,,,,,,,,,,,,
S5,0,260,1187047848,-20,0.0,,,2026-07-04T17:57:30Z,,,,,,,,,,,,
S5,0,261,1608168852,-20,0.0,,,2026-07-04T17:58:00Z,,,,,,,,,,,,
S5,0,262,707359299,-20,0.0,,,2026-07-04T17:58:15Z,,,,,,,,,,,,
S5,0,263,1405702238,-20,0.0,,,2026-07-04T17:58:30Z,,,,,,,,,,,,
S5,0,264,1715360850,-20,0.0,,,2026-07-04T17:58:45Z,,,,,,,,,,,,
S5,0,265,8784395,-20,0.0,,,2026-07-04T17:59:00Z,,,,,,,,,,,,
S5,0,266,301062326,-20,0.0,,,2026-07-04T17:59:15Z,,,,,,,,,,,,
S5,0,267,139036762,-20,0.0,,,2026-07-04T17:59:30Z,,,,,,,,,,,,
S5,0,268,1932354388,-20,0.0,,,2026-07-04T17:59:45Z,,,,,,,,,,,,
S5,0,269,1347960095,-20,0.0,,,2026-07-04T18:00:15Z,,,,,,,,,,,,
S5,0,270,520182269,-20,0.0,,,2026-07-04T18:00:30Z,,,,,,,,,,,,
S5,0,271,814333594,-20,0.0,,,2026-07-04T18:00:45Z,,,,,,,,,,,,
S5,0,272,838977517,-20,0.0,,,2026-07-04T18:01:00Z,,,,,,,,,,,,
S5,0,273,470148097,-20,0.0,,,2026-07-04T18:01:15Z,,,,,,,,,,,,
S5,0,274,469379188,-20,0.0,,,2026-07-04T18:01:30Z,,,,,,,,,,,,
S5,0,275,500953439,-20,0.0,,,2026-07-04T18:01:45Z,,,,,,,,,,,,
S5,0,276,1462732924,-20,0.0,,,2026-07-04T18:02:15Z,,,,,,,,,,,,
S5,0,277,1346289509,-20,0.0,,,2026-07-04T18:02:30Z,,,,,,,,,,,,
S5,0,278,1892238084,-20,0.0,,,2026-07-04T18:02:45Z,,,,,,,,,,,,
S5,0,279,1900570960,-20,0.0,,,2026-07-04T18:03:00Z,,,,,,,,,,,,
S5,0,280,1272389748,-20,0.0,,,2026-07-04T18:03:15Z,,,,,,,,,,,,
S5,0,281,2136780782,-20,0.0,,,2026-07-04T18:03:30Z,,,,,,,,,,,,
S5,0,282,1863175989,-20,0.0,,,2026-07-04T18:03:45Z,,,,,,,,,,,,
S5,0,283,1431883955,-20,0.0,,,2026-07-04T18:04:15Z,,,,,,,,,,,,
S5,0,284,594444881,-20,0.0,,,2026-07-04T18:04:30Z,,,,,,,,,,,,
S5,0,285,1099628642,-20,0.0,,,2026-07-04T18:04:45Z,,,,,,,,,,,,
S5,0,286,822165965,-20,0.0,,,2026-07-04T18:05:00Z,,,,,,,,,,,,
S5,0,287,1664446182,-20,0.0,,,2026-07-04T18:05:15Z,,,,,,,,,,,,
