scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc,gap_cycles,resolved_expected,announce_text,announce_freq_hz,announce_snr_db,announce_cycle_utc,reference_text,reference_freq_hz,reference_snr_db,reference_cycle_utc,resolved_callsign,unresolved_placeholder
S8,0,2,147853078,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-27T17:46:30Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,3,1651849846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-27T17:47:00Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,450.0,CQ Q1ABC FN42,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-3.0,0.0,650.0,Q1ABC Q9XYZ -10,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-12.0,0.0,850.0,Q9XYZ Q1ABC R-08,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,0.0,0.0,1050.0,CQ Q1AW FN31,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-5.0,0.0,1150.0,Q1AW Q1ABC +05,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,1162.0,Q1ABC Q1AW RR73,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,0.0,0.0,1500.0,CQ Q9XYZ EN37,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-6.0,0.0,1500.0,Q9XYZ Q1AW 73,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-3.0,0.5,1650.0,Q1AW Q9XYZ RR73,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-15.0,0.0,1900.0,Q9XYZ Q1ABC +03,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,-8.0,0.0,2150.0,CQ Q1AW EN37,2026-08-27T17:47:30Z,,,,,,,,,,,,
S8,0,4,285589846,3.0,0.0,2550.0,Q1ABC Q9XYZ R-05,2026-08-27T17:47:30Z,,,,,,,,,,,,
S1,0,0,913544046,-12.0,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:48:00Z,,,,,,,,,,,,
S1,0,1,68344610,-12.0,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:48:30Z,,,,,,,,,,,,
S1,0,2,205210819,-12.0,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:49:00Z,,,,,,,,,,,,
S1,1,0,1915168523,-8.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:49:30Z,,,,,,,,,,,,
S1,1,1,1105300121,-8.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:50:00Z,,,,,,,,,,,,
S1,1,2,1345625016,-8.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:50:30Z,,,,,,,,,,,,
S1,2,0,1491760006,-5.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:51:00Z,,,,,,,,,,,,
S1,2,1,546635023,-5.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:51:30Z,,,,,,,,,,,,
S1,2,2,714902369,-5.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:52:00Z,,,,,,,,,,,,
S1,3,0,474144144,-2.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:52:30Z,,,,,,,,,,,,
S1,3,1,1226819330,-2.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:53:00Z,,,,,,,,,,,,
S1,3,2,1182452760,-2.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:53:30Z,,,,,,,,,,,,
S1,4,0,184630235,0.4,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:54:00Z,,,,,,,,,,,,
S1,4,1,792672454,0.4,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:54:30Z,,,,,,,,,,,,
S1,4,2,2116022063,0.4,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:55:00Z,,,,,,,,,,,,
S1,5,0,528655056,3.5,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:55:30Z,,,,,,,,,,,,
S1,5,1,108725431,3.5,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:56:00Z,,,,,,,,,,,,
S1,5,2,2006277236,3.5,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:56:30Z,,,,,,,,,,,,
S1,6,0,147152921,6.6,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:57:00Z,,,,,,,,,,,,
S1,6,1,1953053430,6.6,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:57:30Z,,,,,,,,,,,,
S1,6,2,147567551,6.6,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:58:00Z,,,,,,,,,,,,
S1,7,0,1402667823,9.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:58:30Z,,,,,,,,,,,,
S1,7,1,1425587327,9.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:59:00Z,,,,,,,,,,,,
S1,7,2,718289455,9.3,0.2,1500,CQ Q1ABC FN42,2026-08-27T17:59:30Z,,,,,,,,,,,,
S1,8,0,1206520285,12.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:00:00Z,,,,,,,,,,,,
S1,8,1,1462033172,12.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:00:30Z,,,,,,,,,,,,
S1,8,2,1537966073,12.8,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:01:00Z,,,,,,,,,,,,
S1,9,0,758409719,15.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:01:30Z,,,,,,,,,,,,
S1,9,1,1723470335,15.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:02:00Z,,,,,,,,,,,,
S1,9,2,1581091521,15.1,0.2,1500,CQ Q1ABC FN42,2026-08-27T18:02:30Z,,,,,,,,,,,,
